,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,rolloff-mean,rolloff-var,bandwidth-mean,bandwidth-var,centroid-mean,centroid-var,rms-mean,rms-var,harmonic-mean,harmonic-var,percpt-mean,percpt-var,zeroCross-mean,zeroCross-var,mel-mean,mel-var,chroma-mean,chroma-var,mfcc1-mean,mfcc1-var,mfcc2-mean,mfcc2-var,mfcc3-mean,mfcc3-var,mfcc4-mean,mfcc4-var,mfcc5-mean,mfcc5-var,mfcc6-mean,mfcc6-var,mfcc7-mean,mfcc7-var,mfcc8-mean,mfcc8-var,mfcc9-mean,mfcc9-var,mfcc10-mean,mfcc10-var,mfcc11-mean,mfcc11-var,mfcc12-mean,mfcc12-var,mfcc13-mean,mfcc13-var,mfcc14-mean,mfcc14-var,mfcc15-mean,mfcc15-var,mfcc16-mean,mfcc16-var,mfcc17-mean,mfcc17-var,mfcc18-mean,mfcc18-var,mfcc19-mean,mfcc19-var,mfcc20-mean,mfcc20-var
599,Foo Fighters,Best of You,255626,False,2005,76,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,"rock, metal",4213.2620229809645,1499708.1278680551,2059.4193226609646,168778.69716796206,2128.9742873725822,276764.97864035517,0.1622738242149353,0.0026782790664583445,0.05866115167737007,0.010668806731700897,0.005156307015568018,0.005603231955319643,0.11271050642479213,0.10000684816625904,5.121866226196289,516.3051147460938,0.42441144585609436,0.07824615389108658,-56.7979736328125,3340.320068359375,102.7231674194336,608.668212890625,-41.47041320800781,485.4757995605469,43.55521774291992,194.8306427001953,1.6273977756500244,97.41297149658203,6.881250858306885,152.9070281982422,-9.40175724029541,106.4301986694336,12.003264427185059,118.83812713623047,-0.21692995727062225,95.78598022460938,10.070353507995605,83.41995239257812,-0.9376732707023621,51.717830657958984,6.865717887878418,58.1398811340332,-6.978545665740967,45.44576644897461,3.8399555683135986,42.99697494506836,-7.217060565948486,40.40573501586914,6.068084716796875,38.562835693359375,-6.379473686218262,50.25971603393555,4.211467266082764,41.628501892089844,-0.8292872905731201,50.00286102294922,-0.13769365847110748,46.80367660522461
601,Sean Paul,Temperature,218573,False,2005,78,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,"hip hop, pop",4708.35069591416,2453104.525773583,2360.2643518615414,122595.15545190165,2468.1080973597045,565466.1597326505,0.26136255264282227,0.014999344944953918,0.00012516058632172644,0.029774852097034454,0.0003627553232945502,0.03510966897010803,0.1147482993197279,0.1015811271229581,17.380897521972656,25376.763671875,0.37459757924079895,0.09025800228118896,-51.03239822387695,4204.5673828125,75.3695068359375,950.8587646484375,-25.074626922607422,606.8560180664062,29.312360763549805,370.6026611328125,18.779626846313477,389.2960510253906,-1.199840784072876,429.44732666015625,-6.102383136749268,217.7555694580078,9.66336441040039,221.80657958984375,-13.967262268066406,165.50941467285156,14.133546829223633,147.40225219726562,-9.80860424041748,150.35784912109375,9.551251411437988,116.44783782958984,4.62270975112915,120.73016357421875,5.915193557739258,95.42827606201172,-0.31888094544410706,102.55694580078125,12.571374893188477,85.03560638427734,-10.558182716369629,89.80390930175781,3.217104434967041,72.38510131835938,-7.642818450927734,60.99696350097656,-1.811650037765503,62.50914764404297
603,Beyoncé,Irreplaceable,227853,False,2007,70,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,"pop, R&B",6134.554571854441,2139870.6861195248,2757.0364055989958,129081.77645031383,2902.1733501412095,765875.0519134018,0.22961179912090302,0.013151184655725956,1.6800300727481954e-05,0.036290764808654785,3.364706572028808e-05,0.0161565113812685,0.13219652305366592,0.1147206023461875,14.202262878417969,24265.66015625,0.42459893226623535,0.08795684576034546,-63.16170883178711,3326.69580078125,58.51338577270508,579.6098022460938,5.712642669677734,636.3314819335938,33.863887786865234,325.4175109863281,3.5848944187164307,234.08204650878906,16.846256256103516,147.48704528808594,7.24395751953125,173.60934448242188,7.848043918609619,153.64120483398438,0.05370257422327995,129.27276611328125,15.07079029083252,137.97654724121094,-8.854203224182129,98.26730346679688,14.904333114624023,106.47307586669922,-5.9970622062683105,103.94151306152344,7.055047988891602,110.59123229980469,-8.681404113769531,123.76925659179688,3.58691668510437,152.23915100097656,-3.863381862640381,141.13558959960938,6.9637885093688965,132.43663024902344,-1.8420778512954712,148.77685546875,10.635010719299316,154.0918426513672
604,Amy Winehouse,Rehab,214946,False,2006,71,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,R&B,4221.636972338792,1823160.5390279375,2164.053347530437,123073.36250405574,1982.4057492334339,443999.01340450736,0.16289208829402924,0.0023577138781547546,-1.3494833410732099e-06,0.013445497490465641,-3.886441390932305e-06,0.006593416444957256,0.08523885109599395,0.07797318935982896,6.439111709594727,1248.0123291015625,0.41383594274520874,0.08535663038492203,-82.34449005126953,2619.37060546875,108.17903137207031,808.5379638671875,-12.793440818786621,261.3504943847656,36.96855163574219,181.09695434570312,-3.0624840259552,107.69634246826172,19.91684913635254,88.61332702636719,-7.686685085296631,80.54178619384766,11.563559532165527,61.356510162353516,-3.490623712539673,65.9670181274414,12.55050277709961,53.596435546875,-7.335592746734619,62.78927993774414,9.752644538879395,66.40882873535156,-5.69956636428833,40.91041564941406,3.067929983139038,39.451629638671875,-5.071630477905273,55.2609748840332,2.5407886505126953,39.20771026611328,-6.41914701461792,41.22001266479492,3.670846939086914,41.3548698425293,-8.156335830688477,37.17649459838867,0.06298015266656876,35.38264465332031
605,Rihanna,SOS,238920,False,2006,73,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,"hip hop, pop, R&B",5559.337216781758,1713159.4399107094,2642.664926348174,134830.08773220555,2668.982287960201,427758.4106199137,0.30685192346572876,0.004997360520064831,1.3998678696225397e-05,0.06500443071126938,2.817618405970279e-05,0.016492053866386414,0.09689795918367347,0.08750874468971259,21.6124324798584,24272.123046875,0.5142441391944885,0.07692046463489532,-17.49886131286621,2236.515380859375,72.2986068725586,516.0426025390625,-7.8053131103515625,541.6187744140625,37.722251892089844,277.3182678222656,3.420611619949341,211.8706512451172,14.717873573303223,213.8331298828125,11.909502029418945,129.86337280273438,11.471565246582031,185.89068603515625,10.233654022216797,133.3125762939453,10.904658317565918,113.65605926513672,-0.6579912900924683,65.84730529785156,14.223893165588379,66.12777709960938,-5.420571327209473,93.7101058959961,16.33580780029297,77.31281280517578,-6.106173038482666,67.68942260742188,6.936104774475098,71.85945892333984,-0.9060470461845398,67.27350616455078,10.2059907913208,83.61846923828125,-2.0011510848999023,72.58348083496094,9.192144393920898,60.78096008300781
606,Gnarls Barkley,Crazy,177466,False,2006,74,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,"hip hop, R&B",4140.770794658838,2840565.063112139,2175.4458063241027,148087.93781063647,1956.0052713736254,635584.1786467634,0.25685280561447144,0.006399325095117092,-4.7790395001356956e-06,0.04949359595775604,-4.320453172113048e-06,0.010904906317591667,0.06971201814058957,0.06485225266735564,16.30730438232422,17305.689453125,0.343801885843277,0.09648819267749786,-92.30565643310547,5355.9697265625,93.39405822753906,1007.1909790039062,6.0728349685668945,517.2579345703125,49.643802642822266,400.9820556640625,-4.481101989746094,174.03895568847656,25.185033798217773,136.77476501464844,-4.41788387298584,85.74882507324219,13.832242965698242,68.17166137695312,-3.779120445251465,63.00115966796875,0.6367589831352234,84.94818115234375,-9.709368705749512,71.0932846069336,1.000356674194336,57.74263381958008,-8.91378402709961,57.44675827026367,-1.7191375494003296,60.10380554199219,-6.155888080596924,53.68385314941406,0.6444849371910095,54.349021911621094,-7.3775458335876465,85.44869995117188,1.8722048997879028,67.56087493896484,-6.258009433746338,106.34947967529297,2.445148229598999,102.59488677978516
607,Busta Rhymes,Touch It,214960,True,2006,61,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,"hip hop, pop",3609.5240070354826,3445898.495269774,2095.246187282291,269899.1364068777,1640.0455112386842,710284.2075754646,0.22247032821178436,0.01914091594517231,3.417025800445117e-05,0.02708844467997551,1.424570018571103e-05,0.019254405051469803,0.05454195011337869,0.05156712579120842,16.096778869628906,29816.67578125,0.47177740931510925,0.09390956163406372,-117.77556610107422,4811.68115234375,117.53209686279297,1507.907470703125,7.600752353668213,348.9930419921875,32.95835494995117,295.0687255859375,2.9597980976104736,220.42662048339844,15.50328540802002,166.8262481689453,3.938870429992676,134.69969177246094,11.861184120178223,111.8727035522461,-1.5412476062774658,121.09152221679688,8.541077613830566,97.17562103271484,-2.9692394733428955,115.84358215332031,8.889139175415039,84.67037200927734,-1.3607162237167358,79.7818832397461,5.070319652557373,73.13673400878906,-3.489696979522705,68.84648895263672,4.805088043212891,46.177406311035156,-4.363992691040039,57.290550231933594,4.182983875274658,58.335533142089844,-1.2611652612686157,68.9261474609375,7.34305477142334,76.2640380859375
608,Nelly Furtado,Maneater,258893,False,2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,"hip hop, pop, latin",5039.186195397156,2656056.9082773854,2453.499717910586,163965.97263703836,2393.2815896894685,755760.445692524,0.28135111927986145,0.010380104184150696,7.917965558590367e-05,0.041667111217975616,7.159217057051137e-05,0.026181155815720558,0.10620634920634921,0.0949265605946082,19.676109313964844,19910.3984375,0.4984402656555176,0.07263390719890594,-26.0496768951416,3298.376220703125,89.84432983398438,1091.905029296875,-5.582388877868652,362.9179992675781,32.86304473876953,178.28836059570312,-2.984182357788086,135.11907958984375,12.026613235473633,130.76797485351562,6.1632161140441895,126.11006164550781,5.508866310119629,96.74961853027344,1.6215840578079224,95.67045593261719,14.772863388061523,93.63053894042969,-1.7038447856903076,88.83489990234375,12.33830451965332,74.61129760742188,-4.64192533493042,51.10206985473633,13.080410957336426,85.51812744140625,-6.430333137512207,53.750328063964844,6.577103137969971,58.76809310913086,-7.114356994628906,61.15318298339844,7.869007587432861,65.34317016601562,-3.48466157913208,79.63291931152344,10.665507316589355,60.00509262084961
609,Bob Sinclar,Rock This Party - Everybody Dance Now,245466,False,2006,69,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,"pop, Dance/Electronic",5376.36332319986,1885325.335277184,2513.70889040974,132223.64743888009,2496.05352842136,484635.57632951,0.2687259316444397,0.008499869145452976,-8.205065387301147e-05,0.033197302371263504,-0.00019098127086181194,0.025437187403440475,0.10623960695389267,0.09495275286817506,17.349802017211914,10941.3994140625,0.4139266610145569,0.09533607214689255,-24.3643856048584,4889.53955078125,82.91737365722656,645.0901489257812,-14.124579429626465,547.7076416015625,18.847740173339844,301.2735595703125,-2.3964080810546875,267.4450378417969,14.09589958190918,158.36495971679688,-7.474686622619629,168.03921508789062,13.038333892822266,111.87600708007812,-2.279784679412842,113.54324340820312,12.108455657958984,112.01165771484375,-2.26709246635437,91.13329315185547,11.174345016479492,89.52017211914062,-4.704737186431885,78.41060638427734,5.083218574523926,53.676815032958984,-6.730069637298584,69.64435577392578,6.831169605255127,67.57512664794922,-4.157753944396973,55.50319290161133,7.306318759918213,63.381813049316406,-5.077347278594971,81.42803955078125,7.40963077545166,88.13638305664062
611,Madonna,Sorry,281880,False,2005,61,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971,pop,5198.926896133659,3319430.1321960944,2628.279907971114,207698.42812615444,2329.097211219242,642854.5724973455,0.29997631907463074,0.0071156444028019905,-1.3367233805183787e-05,0.06044887378811836,-0.0005666412762366235,0.014621647074818611,0.07034542705971278,0.06539694795149939,22.15834617614746,29845.4609375,0.4662685692310333,0.08914576470851898,-33.913734436035156,2365.66552734375,89.01698303222656,817.0870971679688,4.818626880645752,211.20379638671875,32.16669464111328,145.01251220703125,8.637426376342773,117.2807388305664,12.543663024902344,119.48333740234375,7.544971942901611,76.26948547363281,12.245356559753418,49.53702926635742,0.1297169029712677,68.82650756835938,13.670632362365723,49.35763168334961,-3.7353010177612305,46.44356918334961,9.128082275390625,40.97296905517578,-6.909188747406006,52.490482330322266,7.071468353271484,43.83393478393555,-7.134481430053711,39.54457092285156,3.2540223598480225,41.05694580078125,-10.629512786865234,45.93329620361328,3.1512324810028076,39.26740264892578,-8.266810417175293,67.82688903808594,5.3001322746276855,64.10598754882812
612,Chamillionaire,Ridin',303053,True,2005,71,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052,"hip hop, pop",5158.468807444853,3148607.5631531943,2502.221258403762,189714.87630526657,2499.7148367686714,892900.1162085499,0.2387057989835739,0.01694118045270443,-2.851730641850736e-06,0.01646149717271328,0.0007906293030828238,0.03328268975019455,0.12165608465608466,0.10685588172223626,16.34381675720215,30409.142578125,0.4395100176334381,0.08814318478107452,-49.19472122192383,2935.420166015625,87.01873016357422,1116.27978515625,-3.0204460620880127,615.41796875,30.35418701171875,352.5910949707031,10.995771408081055,230.60491943359375,7.5424909591674805,282.3330078125,-3.8995840549468994,113.75154876708984,6.482995510101318,116.27996826171875,-10.175305366516113,139.8303680419922,14.552214622497559,125.43326568603516,-15.137081146240234,130.76116943359375,6.786122798919678,89.74480438232422,0.9158420562744141,101.76730346679688,0.5116676092147827,119.19390106201172,-8.531785011291504,72.64518737792969,12.600780487060547,79.38048553466797,-10.40426254272461,72.79381561279297,3.665648937225342,57.55452346801758,-2.20237135887146,61.679832458496094,-1.444244384765625,64.12427520751953
613,Black Eyed Peas,Pump It,213066,False,2005,75,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,"hip hop, pop",5607.966089396285,2171718.5268620662,2582.8976183142063,138926.8583750007,2616.2709712467968,647166.9307555449,0.2826042175292969,0.00864032655954361,1.9889450868504355e-06,0.042250651866197586,7.480460772057995e-05,0.02491096593439579,0.11907709750566893,0.10489774235529434,19.06201934814453,20688.33203125,0.4392012059688568,0.09027928113937378,-13.745060920715332,4836.7041015625,77.63580322265625,639.53173828125,-3.840036153793335,592.5232543945312,29.21442985534668,242.9009246826172,1.330581784248352,192.59109497070312,14.847108840942383,120.12932586669922,-5.03730583190918,119.42937469482422,13.62287425994873,109.4477310180664,-2.6316277980804443,112.36410522460938,7.3804450035095215,95.02613067626953,-3.948509693145752,83.80052185058594,9.860779762268066,83.76497650146484,-6.6436052322387695,64.25153350830078,10.714569091796875,66.10124206542969,-5.136014461517334,60.68193817138672,10.297303199768066,52.639041900634766,-6.457531452178955,63.64848709106445,7.302844524383545,49.174076080322266,-4.333548069000244,47.771793365478516,5.870404243469238,53.503108978271484
614,Nelly Furtado,Promiscuous,242293,False,2006,82,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,"hip hop, pop, latin",5141.393910694417,3121213.778266579,2489.4109958354893,186398.6288969698,2450.747282684036,933103.2187909661,0.12738844752311707,0.002268543466925621,-1.1539734259713441e-05,0.0071311937645077705,-6.593052967218682e-05,0.007220050785690546,0.10582690854119425,0.09462757396980796,4.073338031768799,658.456298828125,0.4314767122268677,0.09009017795324326,-102.9715805053711,3130.461669921875,84.87626647949219,1134.53564453125,-5.414134979248047,363.5440673828125,31.633012771606445,278.005615234375,6.329625606536865,227.0732879638672,15.856796264648438,110.79133605957031,-4.186450004577637,105.17799377441406,13.842097282409668,93.30103302001953,-3.127964496612549,72.07221984863281,10.111294746398926,97.97025299072266,-5.451956272125244,79.47602844238281,9.739523887634277,77.45572662353516,-2.715637683868408,69.2894058227539,5.377986431121826,63.43644714355469,-6.281334400177002,64.99290466308594,8.770709037780762,60.555381774902344,-7.316424369812012,57.43947219848633,2.970475912094116,50.83749008178711,-4.688564777374268,58.4036979675293,7.056146144866943,90.78325653076172
617,The Pussycat Dolls,Buttons,225560,False,2005,68,0.565,0.817,2,-4.338,1,0.27,0.152,0.0,0.247,0.477,210.851,"pop, R&B",5175.231206084922,3094358.0835217354,2480.6458835619,191964.3244301485,2408.4505120930553,883340.6060411092,0.08135688304901123,0.0010986943962052464,-1.2353805232123705e-06,0.00253601698204875,-3.0834275094093755e-05,0.002945192391052842,0.1154973544973545,0.1021577156014669,1.6687015295028687,141.91322326660156,0.4254935681819916,0.08527204394340515,-149.64781188964844,4574.5517578125,88.27849578857422,1166.5850830078125,-2.2642905712127686,632.4274291992188,22.871665954589844,294.8800048828125,-0.4994643032550812,183.29808044433594,11.866853713989258,159.5955352783203,0.6724066734313965,184.36244201660156,11.475971221923828,88.70462799072266,-8.680235862731934,90.36173248291016,15.770084381103516,90.05561828613281,-6.33174991607666,81.75243377685547,10.384112358093262,100.7494125366211,-1.643185019493103,114.69923400878906,9.508037567138672,63.786460876464844,-4.694940090179443,65.2446517944336,4.653860092163086,83.54060363769531,-6.167505264282227,101.00193786621094,4.90426778793335,83.90839385986328,-2.454030990600586,73.03052520751953,10.068678855895996,86.21426391601562
